dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
acepair_cls_2_3,42,Descriptor_ESM2,Descriptor_ESM2-LR,LR,valid,402,0.8099999999999999,0.7333333333333333,0.6944444444444444,0.7111111111111111,0.6850370091655785,0.6,0.43082021842766455,0.75,0.5,0.8888888888888888,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_3,42,Descriptor_ESM2,Descriptor_ESM2-LR,LR,test,402,0.8099999999999999,0.6276595744680851,0.5733082706766917,0.6696428571428571,0.6132076458398804,0.38596491228070173,0.1791683730358674,0.5789473684210527,0.2894736842105263,0.8571428571428571,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_3,42,Descriptor_ESM2,Descriptor_ESM2-SVC,SVC,valid,402,0.43999999999999995,0.7333333333333333,0.7166666666666667,0.7607407407407407,0.6338262332240199,0.6551724137931034,0.4388954081911851,0.6785714285714286,0.6333333333333333,0.8,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_3,42,Descriptor_ESM2,Descriptor_ESM2-SVC,SVC,test,402,0.43999999999999995,0.723404255319149,0.7044172932330828,0.7561090225563909,0.6696312385415643,0.6388888888888888,0.41755948867336107,0.6764705882352942,0.6052631578947368,0.8035714285714286,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_3,42,Descriptor_ESM2,Descriptor_ESM2-RF,RF,valid,402,0.31999999999999995,0.6666666666666666,0.7166666666666667,0.7607407407407407,0.6425725514885077,0.6987951807228916,0.46627239736234016,0.5471698113207547,0.9666666666666667,0.4666666666666667,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_3,42,Descriptor_ESM2,Descriptor_ESM2-RF,RF,test,402,0.31999999999999995,0.5957446808510638,0.6395676691729324,0.6945488721804511,0.5820238246106976,0.6346153846153846,0.29953643023803,0.5,0.868421052631579,0.4107142857142857,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_3,42,Descriptor_ESM2,Descriptor_ESM2-MLP,MLP,valid,402,0.4599999999999999,0.6933333333333334,0.6388888888888888,0.7051851851851852,0.584720919518126,0.4888888888888889,0.34020690871988585,0.7333333333333333,0.36666666666666664,0.9111111111111111,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_3,42,Descriptor_ESM2,Descriptor_ESM2-MLP,MLP,test,402,0.4599999999999999,0.5851063829787234,0.5249060150375939,0.5549812030075187,0.4551482583732166,0.2909090909090909,0.06351118708244864,0.47058823529411764,0.21052631578947367,0.8392857142857143,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_3,42,Descriptor_ESM2,Descriptor_ESM2-CatBoost,CatBoost,valid,402,0.43999999999999995,0.68,0.6722222222222223,0.6614814814814814,0.5234548175376588,0.6129032258064516,0.3411747262011792,0.59375,0.6333333333333333,0.7111111111111111,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
acepair_cls_2_3,42,Descriptor_ESM2,Descriptor_ESM2-CatBoost,CatBoost,test,402,0.43999999999999995,0.648936170212766,0.625,0.6987781954887219,0.639102862605501,0.5352112676056338,0.2570419060783232,0.5757575757575758,0.5,0.75,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
acepair_cls_2_3,42,A1FlatFull_ESM2,A1FlatFull_ESM2-LR,LR,valid,1226,0.19999999999999996,0.6666666666666666,0.6722222222222223,0.6585185185185186,0.5366663297454914,0.6268656716417911,0.3375152561397402,0.5675675675675675,0.7,0.6444444444444445,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_3,42,A1FlatFull_ESM2,A1FlatFull_ESM2-LR,LR,test,1226,0.19999999999999996,0.5851063829787234,0.5841165413533835,0.6118421052631579,0.4977030079047082,0.5301204819277109,0.16526957791068708,0.4888888888888889,0.5789473684210527,0.5892857142857143,"{""C"": 1.0, ""class_weight"": ""balanced""}"
