dataset,seed,feature_set,model,base_model,split,n_features,threshold,acc,bacc,auc,auprc,f1,mcc,precision,sensitivity,specificity,params
acepair_cls_2_5,42,Descriptor_ESM2,Descriptor_ESM2-LR,LR,valid,402,0.24999999999999994,0.6,0.6358735604018623,0.6478804214653272,0.5204078033171945,0.6285714285714286,0.2838274495352497,0.5057471264367817,0.8301886792452831,0.44155844155844154,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_5,42,Descriptor_ESM2,Descriptor_ESM2-LR,LR,test,402,0.24999999999999994,0.5308641975308642,0.5639204545454546,0.5909090909090908,0.5098217647301864,0.5632183908045977,0.13325044772225653,0.4537037037037037,0.7424242424242424,0.3854166666666667,"{""C"": 1.0, ""class_weight"": ""balanced""}"
acepair_cls_2_5,42,Descriptor_ESM2,Descriptor_ESM2-SVC,SVC,valid,402,0.42999999999999994,0.6846153846153846,0.6808380298946337,0.7000735113942661,0.6352139070901583,0.6306306306306306,0.35753850107800017,0.603448275862069,0.660377358490566,0.7012987012987013,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_5,42,Descriptor_ESM2,Descriptor_ESM2-SVC,SVC,test,402,0.42999999999999994,0.6790123456790124,0.6770833333333333,0.6916824494949494,0.6083208301041619,0.6285714285714286,0.34934784802388424,0.5945945945945946,0.6666666666666666,0.6875,"{""C"": 2.0, ""kernel"": ""rbf"", ""gamma"": ""scale"", ""class_weight"": ""balanced""}"
acepair_cls_2_5,42,Descriptor_ESM2,Descriptor_ESM2-RF,RF,valid,402,0.3999999999999999,0.6615384615384615,0.6790002450379808,0.6797353589806421,0.5611667487466592,0.6507936507936508,0.35454230237351025,0.5616438356164384,0.7735849056603774,0.5844155844155844,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_5,42,Descriptor_ESM2,Descriptor_ESM2-RF,RF,test,402,0.3999999999999999,0.5432098765432098,0.5672348484848485,0.663510101010101,0.5732168097422178,0.5542168674698795,0.13593652563947833,0.46,0.696969696969697,0.4375,"{""n_estimators"": 500, ""min_samples_leaf"": 2, ""class_weight"": ""balanced_subsample""}"
acepair_cls_2_5,42,Descriptor_ESM2,Descriptor_ESM2-MLP,MLP,valid,402,0.42999999999999994,0.7153846153846154,0.7097525116393041,0.7015437392795884,0.5928688514415149,0.6605504587155964,0.41630400557891184,0.6428571428571429,0.6792452830188679,0.7402597402597403,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_5,42,Descriptor_ESM2,Descriptor_ESM2-MLP,MLP,test,402,0.42999999999999994,0.5925925925925926,0.5899621212121212,0.6103219696969697,0.5531557423437742,0.5352112676056338,0.17715003614607,0.5,0.5757575757575758,0.6041666666666666,"{""hidden_layer_sizes"": [64, 32], ""alpha"": 0.001, ""early_stopping"": true}"
acepair_cls_2_5,42,Descriptor_ESM2,Descriptor_ESM2-CatBoost,CatBoost,valid,402,0.4699999999999999,0.6615384615384615,0.6613575104141142,0.6821857387895124,0.6178332462507969,0.6140350877192983,0.3177700883348472,0.5737704918032787,0.660377358490566,0.6623376623376623,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
acepair_cls_2_5,42,Descriptor_ESM2,Descriptor_ESM2-CatBoost,CatBoost,test,402,0.4699999999999999,0.6419753086419753,0.6410984848484849,0.684185606060606,0.6054424783641363,0.5915492957746479,0.2778458461659414,0.5526315789473685,0.6363636363636364,0.6458333333333334,"{""depth"": 4, ""learning_rate"": 0.03, ""iterations"": 500, ""auto_class_weights"": ""Balanced""}"
acepair_cls_2_5,42,A1FlatFull_ESM2,A1FlatFull_ESM2-LR,LR,valid,1226,0.3,0.6461538461538462,0.6571918647390345,0.6611124724332271,0.572689863677106,0.6229508196721312,0.3095664565934768,0.5507246376811594,0.7169811320754716,0.5974025974025974,"{""C"": 1.0, ""class_weight"": ""balanced""}"
